"2019-01-01","Neujahr","DE"
"2019-10-26","Nationalfeiertag","AT"
"2019-11-01","Allerheiligen","AT"
"2019-12-08","Mariä Empfängnis","AT"
"2019-12-25","Christtag","AT"
"2019-12-26","Stefanitag","AT"
"2020-01-01","Neujahr","AT"
"2020-01-06","Heilige Drei Könige","AT"
"2020-04-13","Ostermontag","AT"
"2020-05-01","Staatsfeiertag","AT"
"2020-05-21","Christi Himmelfahrt","AT"
"2020-06-01","Pfingstmontag","AT"
"2020-06-11","Fronleichnam","AT"
"2020-08-15","Mariä Himmelfahrt","AT"
"2020-10-26","Nationalfeiertag","AT"
"2020-11-01","Allerheiligen","AT"
"2020-12-08","Mariä Empfängnis","AT"
"2020-12-25","Christtag","AT"
"2020-12-26","Stefanitag","AT"
"2021-01-01","Neujahr","AT"
"2021-01-06","Heilige Drei Könige","AT"
"2021-04-05","Ostermontag","AT"
"2021-05-01","Staatsfeiertag","AT"
"2021-05-13","Christi Himmelfahrt","AT"
"2021-05-24","Pfingstmontag","AT"
"2021-06-03","Fronleichnam","AT"
"2021-08-15","Mariä Himmelfahrt","AT"
"2021-10-26","Nationalfeiertag","AT"
"2021-11-01","Allerheiligen","AT"
"2021-12-08","Mariä Empfängnis","AT"
"2021-12-25","Christtag","AT"
"2021-12-26","Stefanitag","AT"
"2022-01-01","Neujahr","AT"
"2022-01-06","Heilige Drei Könige","AT"
"2022-04-18","Ostermontag","AT"
"2022-05-01","Staatsfeiertag","AT"
"2022-05-26","Christi Himmelfahrt","AT"
"2022-06-06","Pfingstmontag","AT"
"2022-06-16","Fronleichnam","AT"
"2022-08-15","Mariä Himmelfahrt","AT"
"2022-10-26","Nationalfeiertag","AT"
"2022-11-01","Allerheiligen","AT"
"2022-12-08","Mariä Empfängnis","AT"
"2022-12-25","Christtag","AT"
"2022-12-26","Stefanitag","AT"
"2023-01-01","Neujahr","AT"
"2023-01-06","Heilige Drei Könige","AT"
"2023-04-10","Ostermontag","AT"
"2023-05-01","Staatsfeiertag","AT"
"2023-05-18","Christi Himmelfahrt","AT"
"2023-05-29","Pfingstmontag","AT"
"2023-06-08","Fronleichnam","AT"
"2023-08-15","Mariä Himmelfahrt","AT"
"2023-10-26","Nationalfeiertag","AT"
"2023-11-01","Allerheiligen","AT"
"2023-12-08","Mariä Empfängnis","AT"
"2023-12-25","Christtag","AT"
"2023-12-26","Stefanitag","AT"
"2024-01-01","Neujahr","AT"
"2024-01-06","Heilige Drei Könige","AT"
"2024-04-01","Ostermontag","AT"
"2024-05-01","Staatsfeiertag","AT"
"2024-05-09","Christi Himmelfahrt","AT"
"2024-05-20","Pfingstmontag","AT"
"2024-05-30","Fronleichnam","AT"
"2024-08-15","Mariä Himmelfahrt","AT"
"2024-10-26","Nationalfeiertag","AT"
"2024-11-01","Allerheiligen","AT"
"2024-12-08","Mariä Empfängnis","AT"
"2024-12-25","Christtag","AT"
"2024-12-26","Stefanitag","AT"
"2025-01-01","Neujahr","AT"
"2025-01-06","Heilige Drei Könige","AT"
"2025-04-21","Ostermontag","AT"
"2025-05-01","Staatsfeiertag","AT"
"2025-05-29","Christi Himmelfahrt","AT"
"2025-06-09","Pfingstmontag","AT"
"2025-06-19","Fronleichnam","AT"
"2025-08-15","Mariä Himmelfahrt","AT"
"2025-10-26","Nationalfeiertag","AT"
"2025-11-01","Allerheiligen","AT"
"2025-12-08","Mariä Empfängnis","AT"
"2025-12-25","Christtag","AT"
"2025-12-26","Stefanitag","AT"
"2026-01-01","Neujahr","AT"
"2026-01-06","Heilige Drei Könige","AT"
"2026-04-06","Ostermontag","AT"
"2026-05-01","Staatsfeiertag","AT"
"2026-05-14","Christi Himmelfahrt","AT"
"2026-05-25","Pfingstmontag","AT"
"2026-06-04","Fronleichnam","AT"
"2026-08-15","Mariä Himmelfahrt","AT"
"2026-10-26","Nationalfeiertag","AT"
"2026-11-01","Allerheiligen","AT"
"2026-12-08","Mariä Empfängnis","AT"
"2026-12-25","Christtag","AT"
"2026-12-26","Stefanitag","AT"
"2019-01-01","Nieuwjaarsdag","NL"
"2019-04-19","Goede Vrijdag","NL"
"2019-04-21","Eerste paasdag","NL"
"2019-04-22","Tweede paasdag","NL"
"2019-04-27","Koningsdag","NL"
"2019-05-30","Hemelvaart","NL"
"2019-06-09","Eerste Pinksterdag","NL"
"2019-06-10","Tweede Pinksterdag","NL"
"2019-12-25","Eerste Kerstdag","NL"
"2019-12-26","Tweede Kerstdag","NL"
"2020-01-01","Nieuwjaarsdag","NL"
"2020-04-10","Goede Vrijdag","NL"
"2020-04-12","Eerste paasdag","NL"
"2020-04-13","Tweede paasdag","NL"
"2020-04-27","Koningsdag","NL"
"2020-05-05","Bevrijdingsdag","NL"
"2020-05-21","Hemelvaart","NL"
"2020-05-31","Eerste Pinksterdag","NL"
"2020-06-01","Tweede Pinksterdag","NL"
"2020-12-25","Eerste Kerstdag","NL"
"2020-12-26","Tweede Kerstdag","NL"
"2021-01-01","Nieuwjaarsdag","NL"
"2021-04-02","Goede Vrijdag","NL"
"2021-04-04","Eerste paasdag","NL"
"2021-04-05","Tweede paasdag","NL"
"2021-04-27","Koningsdag","NL"
"2021-05-13","Hemelvaart","NL"
"2021-05-23","Eerste Pinksterdag","NL"
"2021-05-24","Tweede Pinksterdag","NL"
"2021-12-25","Eerste Kerstdag","NL"
"2021-12-26","Tweede Kerstdag","NL"
"2022-01-01","Nieuwjaarsdag","NL"
"2022-04-15","Goede Vrijdag","NL"
"2022-04-17","Eerste paasdag","NL"
"2022-04-18","Tweede paasdag","NL"
"2022-04-27","Koningsdag","NL"
"2022-05-26","Hemelvaart","NL"
"2022-06-05","Eerste Pinksterdag","NL"
"2022-06-06","Tweede Pinksterdag","NL"
"2022-12-25","Eerste Kerstdag","NL"
"2022-12-26","Tweede Kerstdag","NL"
"2023-01-01","Nieuwjaarsdag","NL"
"2023-04-07","Goede Vrijdag","NL"
"2023-04-09","Eerste paasdag","NL"
"2023-04-10","Tweede paasdag","NL"
"2023-04-27","Koningsdag","NL"
"2023-05-18","Hemelvaart","NL"
"2023-05-28","Eerste Pinksterdag","NL"
"2023-05-29","Tweede Pinksterdag","NL"
"2023-12-25","Eerste Kerstdag","NL"
"2023-12-26","Tweede Kerstdag","NL"
"2024-01-01","Nieuwjaarsdag","NL"
"2024-03-29","Goede Vrijdag","NL"
"2024-03-31","Eerste paasdag","NL"
"2024-04-01","Tweede paasdag","NL"
"2024-04-27","Koningsdag","NL"
"2024-05-09","Hemelvaart","NL"
"2024-05-19","Eerste Pinksterdag","NL"
"2024-05-20","Tweede Pinksterdag","NL"
"2024-12-25","Eerste Kerstdag","NL"
"2024-12-26","Tweede Kerstdag","NL"
"2025-01-01","Nieuwjaarsdag","NL"
"2025-04-18","Goede Vrijdag","NL"
"2025-04-20","Eerste paasdag","NL"
"2025-04-21","Tweede paasdag","NL"
"2025-04-26","Koningsdag","NL"
"2025-05-05","Bevrijdingsdag","NL"
"2025-05-29","Hemelvaart","NL"
"2025-06-08","Eerste Pinksterdag","NL"
"2025-06-09","Tweede Pinksterdag","NL"
"2025-12-25","Eerste Kerstdag","NL"
"2025-12-26","Tweede Kerstdag","NL"
"2026-01-01","Nieuwjaarsdag","NL"
"2026-04-03","Goede Vrijdag","NL"
"2026-04-05","Eerste paasdag","NL"
"2026-04-06","Tweede paasdag","NL"
"2026-04-27","Koningsdag","NL"
"2026-05-14","Hemelvaart","NL"
"2026-05-24","Eerste Pinksterdag","NL"
"2026-05-25","Tweede Pinksterdag","NL"
"2026-12-25","Eerste Kerstdag","NL"
"2026-12-26","Tweede Kerstdag","NL"
"2019-01-01","New Year's Day","GB"
"2019-01-02","New Year Holiday [Scotland]","GB"
"2019-03-17","St. Patrick's Day [Northern Ireland]","GB"
"2019-03-18","St. Patrick's Day [Northern Ireland] (Observed)","GB"
"2019-04-19","Good Friday","GB"
"2019-04-22","Easter Monday [England/Wales/Northern Ireland]","GB"
"2019-05-06","May Day","GB"
"2019-05-27","Spring Bank Holiday","GB"
"2019-07-12","Battle of the Boyne [Northern Ireland]","GB"
"2019-08-05","Summer Bank Holiday [Scotland]","GB"
"2019-08-26","Late Summer Bank Holiday [England/Wales/Northern Ireland]","GB"
"2019-11-30","St. Andrew's Day [Scotland]","GB"
"2019-12-25","Christmas Day","GB"
"2019-12-26","Boxing Day","GB"
"2020-01-01","New Year's Day","GB"
"2020-01-02","New Year Holiday [Scotland]","GB"
"2020-03-17","St. Patrick's Day [Northern Ireland]","GB"
"2020-04-10","Good Friday","GB"
"2020-04-13","Easter Monday [England/Wales/Northern Ireland]","GB"
"2020-05-08","May Day","GB"
"2020-05-25","Spring Bank Holiday","GB"
"2020-07-12","Battle of the Boyne [Northern Ireland]","GB"
"2020-08-03","Summer Bank Holiday [Scotland]","GB"
"2020-08-31","Late Summer Bank Holiday [England/Wales/Northern Ireland]","GB"
"2020-11-30","St. Andrew's Day [Scotland]","GB"
"2020-12-25","Christmas Day","GB"
"2020-12-26","Boxing Day","GB"
"2020-12-28","Boxing Day (Observed)","GB"
"2021-01-01","New Year's Day","GB"
"2021-01-02","New Year Holiday [Scotland]","GB"
"2021-01-04","New Year Holiday [Scotland] (Observed)","GB"
"2021-03-17","St. Patrick's Day [Northern Ireland]","GB"
"2021-04-02","Good Friday","GB"
"2021-04-05","Easter Monday [England/Wales/Northern Ireland]","GB"
"2021-05-03","May Day","GB"
"2021-05-31","Spring Bank Holiday","GB"
"2021-07-12","Battle of the Boyne [Northern Ireland]","GB"
"2021-08-02","Summer Bank Holiday [Scotland]","GB"
"2021-08-30","Late Summer Bank Holiday [England/Wales/Northern Ireland]","GB"
"2021-11-30","St. Andrew's Day [Scotland]","GB"
"2021-12-25","Christmas Day","GB"
"2021-12-26","Boxing Day","GB"
"2021-12-27","Christmas Day (Observed)","GB"
"2021-12-28","Boxing Day (Observed)","GB"
"2022-01-01","New Year's Day","GB"
"2022-01-02","New Year Holiday [Scotland]","GB"
"2022-01-03","New Year's Day (Observed)","GB"
"2022-01-04","New Year Holiday [Scotland] (Observed)","GB"
"2022-03-17","St. Patrick's Day [Northern Ireland]","GB"
"2022-04-15","Good Friday","GB"
"2022-04-18","Easter Monday [England/Wales/Northern Ireland]","GB"
"2022-05-02","May Day","GB"
"2022-05-30","Spring Bank Holiday","GB"
"2022-06-03","Platinum Jubilee of Elizabeth II","GB"
"2022-07-12","Battle of the Boyne [Northern Ireland]","GB"
"2022-08-01","Summer Bank Holiday [Scotland]","GB"
"2022-08-29","Late Summer Bank Holiday [England/Wales/Northern Ireland]","GB"
"2022-11-30","St. Andrew's Day [Scotland]","GB"
"2022-12-25","Christmas Day","GB"
"2022-12-26","Boxing Day","GB"
"2022-12-27","Christmas Day (Observed)","GB"
"2023-01-01","New Year's Day","GB"
"2023-01-02","New Year Holiday [Scotland], New Year's Day (Observed)","GB"
"2023-01-03","New Year Holiday [Scotland] (Observed)","GB"
"2023-03-17","St. Patrick's Day [Northern Ireland]","GB"
"2023-04-07","Good Friday","GB"
"2023-04-10","Easter Monday [England/Wales/Northern Ireland]","GB"
"2023-05-01","May Day","GB"
"2023-05-29","Spring Bank Holiday","GB"
"2023-07-12","Battle of the Boyne [Northern Ireland]","GB"
"2023-08-07","Summer Bank Holiday [Scotland]","GB"
"2023-08-28","Late Summer Bank Holiday [England/Wales/Northern Ireland]","GB"
"2023-11-30","St. Andrew's Day [Scotland]","GB"
"2023-12-25","Christmas Day","GB"
"2023-12-26","Boxing Day","GB"
"2024-01-01","New Year's Day","GB"
"2024-01-02","New Year Holiday [Scotland]","GB"
"2024-03-17","St. Patrick's Day [Northern Ireland]","GB"
"2024-03-18","St. Patrick's Day [Northern Ireland] (Observed)","GB"
"2024-03-29","Good Friday","GB"
"2024-04-01","Easter Monday [England/Wales/Northern Ireland]","GB"
"2024-05-06","May Day","GB"
"2024-05-27","Spring Bank Holiday","GB"
"2024-07-12","Battle of the Boyne [Northern Ireland]","GB"
"2024-08-05","Summer Bank Holiday [Scotland]","GB"
"2024-08-26","Late Summer Bank Holiday [England/Wales/Northern Ireland]","GB"
"2024-11-30","St. Andrew's Day [Scotland]","GB"
"2024-12-25","Christmas Day","GB"
"2024-12-26","Boxing Day","GB"
"2025-01-01","New Year's Day","GB"
"2025-01-02","New Year Holiday [Scotland]","GB"
"2025-03-17","St. Patrick's Day [Northern Ireland]","GB"
"2025-04-18","Good Friday","GB"
"2025-04-21","Easter Monday [England/Wales/Northern Ireland]","GB"
"2025-05-05","May Day","GB"
"2025-05-26","Spring Bank Holiday","GB"
"2025-07-12","Battle of the Boyne [Northern Ireland]","GB"
"2025-08-04","Summer Bank Holiday [Scotland]","GB"
"2025-08-25","Late Summer Bank Holiday [England/Wales/Northern Ireland]","GB"
"2025-11-30","St. Andrew's Day [Scotland]","GB"
"2025-12-25","Christmas Day","GB"
"2025-12-26","Boxing Day","GB"
"2026-01-01","New Year's Day","GB"
"2026-01-02","New Year Holiday [Scotland]","GB"
"2026-03-17","St. Patrick's Day [Northern Ireland]","GB"
"2026-04-03","Good Friday","GB"
"2026-04-06","Easter Monday [England/Wales/Northern Ireland]","GB"
"2026-05-04","May Day","GB"
"2026-05-25","Spring Bank Holiday","GB"
"2026-07-12","Battle of the Boyne [Northern Ireland]","GB"
"2026-08-03","Summer Bank Holiday [Scotland]","GB"
"2026-08-31","Late Summer Bank Holiday [England/Wales/Northern Ireland]","GB"
"2026-11-30","St. Andrew's Day [Scotland]","GB"
"2026-12-25","Christmas Day","GB"
"2026-12-26","Boxing Day","GB"
"2026-12-28","Boxing Day (Observed)","GB"
"2019-01-01","Nowy Rok","PL"
"2019-01-06","Święto Trzech Króli","PL"
"2019-04-21","Niedziela Wielkanocna","PL"
"2019-04-22","Poniedziałek Wielkanocny","PL"
"2019-05-01","Święto Państwowe","PL"
"2019-05-03","Święto Narodowe Trzeciego Maja","PL"
"2019-06-09","Zielone Świątki","PL"
"2019-06-20","Dzień Bożego Ciała","PL"
"2019-08-15","Wniebowzięcie Najświętszej Marii Panny","PL"
"2019-11-01","Uroczystość Wszystkich świętych","PL"
"2019-11-11","Narodowe Święto Niepodległości","PL"
"2019-12-25","Boże Narodzenie (pierwszy dzień)","PL"
"2019-12-26","Boże Narodzenie (drugi dzień)","PL"
"2020-01-01","Nowy Rok","PL"
"2020-01-06","Święto Trzech Króli","PL"
"2020-04-12","Niedziela Wielkanocna","PL"
"2020-04-13","Poniedziałek Wielkanocny","PL"
"2020-05-01","Święto Państwowe","PL"
"2020-05-03","Święto Narodowe Trzeciego Maja","PL"
"2020-05-31","Zielone Świątki","PL"
"2020-06-11","Dzień Bożego Ciała","PL"
"2020-08-15","Wniebowzięcie Najświętszej Marii Panny","PL"
"2020-11-01","Uroczystość Wszystkich świętych","PL"
"2020-11-11","Narodowe Święto Niepodległości","PL"
"2020-12-25","Boże Narodzenie (pierwszy dzień)","PL"
"2020-12-26","Boże Narodzenie (drugi dzień)","PL"
"2021-01-01","Nowy Rok","PL"
"2021-01-06","Święto Trzech Króli","PL"
"2021-04-04","Niedziela Wielkanocna","PL"
"2021-04-05","Poniedziałek Wielkanocny","PL"
"2021-05-01","Święto Państwowe","PL"
"2021-05-03","Święto Narodowe Trzeciego Maja","PL"
"2021-05-23","Zielone Świątki","PL"
"2021-06-03","Dzień Bożego Ciała","PL"
"2021-08-15","Wniebowzięcie Najświętszej Marii Panny","PL"
"2021-11-01","Uroczystość Wszystkich świętych","PL"
"2021-11-11","Narodowe Święto Niepodległości","PL"
"2021-12-25","Boże Narodzenie (pierwszy dzień)","PL"
"2021-12-26","Boże Narodzenie (drugi dzień)","PL"
"2022-01-01","Nowy Rok","PL"
"2022-01-06","Święto Trzech Króli","PL"
"2022-04-17","Niedziela Wielkanocna","PL"
"2022-04-18","Poniedziałek Wielkanocny","PL"
"2022-05-01","Święto Państwowe","PL"
"2022-05-03","Święto Narodowe Trzeciego Maja","PL"
"2022-06-05","Zielone Świątki","PL"
"2022-06-16","Dzień Bożego Ciała","PL"
"2022-08-15","Wniebowzięcie Najświętszej Marii Panny","PL"
"2022-11-01","Uroczystość Wszystkich świętych","PL"
"2022-11-11","Narodowe Święto Niepodległości","PL"
"2022-12-25","Boże Narodzenie (pierwszy dzień)","PL"
"2022-12-26","Boże Narodzenie (drugi dzień)","PL"
"2023-01-01","Nowy Rok","PL"
"2023-01-06","Święto Trzech Króli","PL"
"2023-04-09","Niedziela Wielkanocna","PL"
"2023-04-10","Poniedziałek Wielkanocny","PL"
"2023-05-01","Święto Państwowe","PL"
"2023-05-03","Święto Narodowe Trzeciego Maja","PL"
"2023-05-28","Zielone Świątki","PL"
"2023-06-08","Dzień Bożego Ciała","PL"
"2023-08-15","Wniebowzięcie Najświętszej Marii Panny","PL"
"2023-11-01","Uroczystość Wszystkich świętych","PL"
"2023-11-11","Narodowe Święto Niepodległości","PL"
"2023-12-25","Boże Narodzenie (pierwszy dzień)","PL"
"2023-12-26","Boże Narodzenie (drugi dzień)","PL"
"2024-01-01","Nowy Rok","PL"
"2024-01-06","Święto Trzech Króli","PL"
"2024-03-31","Niedziela Wielkanocna","PL"
"2024-04-01","Poniedziałek Wielkanocny","PL"
"2024-05-01","Święto Państwowe","PL"
"2024-05-03","Święto Narodowe Trzeciego Maja","PL"
"2024-05-19","Zielone Świątki","PL"
"2024-05-30","Dzień Bożego Ciała","PL"
"2024-08-15","Wniebowzięcie Najświętszej Marii Panny","PL"
"2024-11-01","Uroczystość Wszystkich świętych","PL"
"2024-11-11","Narodowe Święto Niepodległości","PL"
"2024-12-25","Boże Narodzenie (pierwszy dzień)","PL"
"2024-12-26","Boże Narodzenie (drugi dzień)","PL"
"2025-01-01","Nowy Rok","PL"
"2025-01-06","Święto Trzech Króli","PL"
"2025-04-20","Niedziela Wielkanocna","PL"
"2025-04-21","Poniedziałek Wielkanocny","PL"
"2025-05-01","Święto Państwowe","PL"
"2025-05-03","Święto Narodowe Trzeciego Maja","PL"
"2025-06-08","Zielone Świątki","PL"
"2025-06-19","Dzień Bożego Ciała","PL"
"2025-08-15","Wniebowzięcie Najświętszej Marii Panny","PL"
"2025-11-01","Uroczystość Wszystkich świętych","PL"
"2025-11-11","Narodowe Święto Niepodległości","PL"
"2025-12-25","Boże Narodzenie (pierwszy dzień)","PL"
"2025-12-26","Boże Narodzenie (drugi dzień)","PL"
"2026-01-01","Nowy Rok","PL"
"2026-01-06","Święto Trzech Króli","PL"
"2026-04-05","Niedziela Wielkanocna","PL"
"2026-04-06","Poniedziałek Wielkanocny","PL"
"2026-05-01","Święto Państwowe","PL"
"2026-05-03","Święto Narodowe Trzeciego Maja","PL"
"2026-05-24","Zielone Świątki","PL"
"2026-06-04","Dzień Bożego Ciała","PL"
"2026-08-15","Wniebowzięcie Najświętszej Marii Panny","PL"
"2026-11-01","Uroczystość Wszystkich świętych","PL"
"2026-11-11","Narodowe Święto Niepodległości","PL"
"2026-12-25","Boże Narodzenie (pierwszy dzień)","PL"
"2026-12-26","Boże Narodzenie (drugi dzień)","PL"
